date,high,low,close,open,volume,highPct,lowPct,closePct,openPct,volumePct,sectorId,marketId,branchId
2019-02-28,1.6,1.25,1.28,1.25,163035,0.6289308176100628,0.8064516129032251,3.2258064516129004,-2.34375,1287.768130745659,5,6,34
2019-02-27,0.85,0.85,0.85,0.85,0,-46.875,-32.00000000000001,-33.59375,-32.00000000000001,-100,5,6,34
2019-02-26,0.85,0.85,0.85,0.85,0,0,0,0,0,NaN,5,6,34
2019-02-25,0.85,0.85,0.85,0.85,0,0,0,0,0,NaN,5,6,34
2019-02-22,1.32,0.85,0.85,1.14,27100,55.294117647058826,0,0,34.11764705882352,Infinity,5,6,34
2019-02-21,1.1,1.1,1.1,1.1,0,-16.666666666666664,29.41176470588236,29.41176470588236,-3.50877192982455,-100,5,6,34
2019-02-20,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-19,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-18,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-15,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-14,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-13,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-12,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-11,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-08,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-07,1.1,1.1,1.1,1.1,0,0,0,0,0,NaN,5,6,34
2019-02-06,1.1,0.905,1.1,0.905,1000,0,-17.727272727272737,0,-17.727272727272737,Infinity,5,6,34
2019-02-05,0.905,0.905,0.905,0.905,0,-17.727272727272737,0,-17.727272727272737,0,-100,5,6,34
2019-02-04,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-02-01,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-31,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-30,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-29,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-28,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-25,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-24,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-23,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-22,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-21,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-18,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-17,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-16,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-15,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-14,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-11,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-10,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-09,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-08,0.905,0.905,0.905,0.905,0,0,0,0,0,NaN,5,6,34
2019-01-07,0.905,0.905,0.905,0.905,100,0,0,0,0,Infinity,5,6,34
2019-01-04,1,1,1,1,0,10.497237569060779,10.497237569060779,10.497237569060779,10.497237569060779,-100,5,6,34
2019-01-03,1,1,1,1,0,0,0,0,0,NaN,5,6,34
2019-01-02,1,1,1,1,0,0,0,0,0,NaN,5,6,34
2018-12-28,1,1,1,1,2000,0,0,0,0,Infinity,5,6,34
2018-12-27,0.825,0.82,0.825,0.82,3300,-17.500000000000004,-18.000000000000004,-17.500000000000004,-18.000000000000004,64.99999999999999,5,6,34
2018-12-21,0.825,0.825,0.825,0.825,0,0,0.6097560975609762,0,0.6097560975609762,-100,5,6,34
2018-12-20,0.825,0.825,0.825,0.825,0,0,0,0,0,NaN,5,6,34
2018-12-19,0.825,0.825,0.825,0.825,0,0,0,0,0,NaN,5,6,34
2018-12-18,0.825,0.825,0.825,0.825,0,0,0,0,0,NaN,5,6,34
2018-12-17,0.825,0.825,0.825,0.825,0,0,0,0,0,NaN,5,6,34
