,open,high,low,last,time,closePct,closeHighRatio
7746,1432.254332,1432.5824519999999,1426.0388289999999,1428.00951885,1416351600000,-0.0029637286166016574,
7745,1421.293589,1432.37985,1419.310831,1432.37985041,1416265200000,0.007800120605483185,100.00000369827107
7744,1409.468735,1421.8170539999999,1408.352743,1419.9218165,1416178800000,0.00741632732988573,84.65185828127778
7743,1424.3953279999998,1424.3953279999998,1411.582426,1415.60059208,1415919600000,-0.006174364480925787,
7742,1417.684211,1423.1337529999998,1412.677278,1422.76273044,1415833200000,0.0035822642310572306,93.19167445631555
7741,1424.919996,1426.1395630000002,1408.861049,1408.86104859,1415746800000,-0.011270069516239656,
7740,1420.4402189999998,1425.062783,1418.781805,1424.93463037,1415660400000,0.0031640975170106334,97.22767213174004
7739,1410.2262699999999,1417.9464289999999,1406.707963,1417.82239577,1415574000000,0.005386458848195996,98.39338503261531
7738,1419.362638,1422.114583,1404.984391,1410.88336095,1415314800000,-0.005974003276532636,
7737,1409.371582,1422.61032,1406.309018,1415.30108147,1415228400000,0.004207193862661551,44.78900836318465
7736,1407.8501529999999,1414.090563,1406.490783,1414.09056333,1415142000000,0.004432581348734033,100.00000528811282
7735,1398.5903289999999,1407.506435,1397.335903,1399.87065568,1415055600000,0.0009154408216991428,14.3597068047433
7734,1413.686023,1414.933209,1396.228887,1399.05195769,1414969200000,-0.010351708280276206,
7733,1413.4249960000002,1414.0764199999999,1404.1852210000002,1412.84424299,1414710000000,-0.00041088350046425415,
7732,1396.3911349999998,1398.022544,1379.90784,1397.18047953,1414623600000,0.0005652746642508255,48.384220633824555
7731,1385.945499,1393.463975,1383.485004,1389.94664695,1414537200000,0.002886944654668655,53.21753969820679
7730,1366.942298,1381.291368,1364.858612,1380.8269089000003,1414450800000,0.01015742282634391,96.76314144401233
7729,1373.921475,1374.065706,1348.787353,1360.32566492,1414364400000,-0.009895623823770627,
7728,1367.341881,1367.341881,1353.8164470000002,1358.57273441,1414101600000,-0.006413280183875214,
7727,1345.384979,1363.701717,1336.1110039999999,1361.88044723,1414015200000,0.012260779247186937,90.05680067051325
7726,1343.776637,1348.152225,1334.129886,1344.34089693,1413928800000,0.00041990604276298527,12.895636655008383
7725,1306.9470609999998,1338.123475,1301.512594,1338.12347485,1413842400000,0.02385438154330899,99.99999951886703
7724,1310.461794,1310.8267369999999,1293.235935,1306.44259573,1413756000000,-0.003067009117245667,
7723,1274.156467,1310.456884,1267.778043,1310.45688371,1413496800000,0.02848976373794132,99.99999920111141
7722,1276.405084,1285.334565,1246.56285,1271.00865253,1413410400000,-0.004227836082483005,
7721,1308.754914,1309.028121,1269.9129369999998,1269.91293711,1413324000000,-0.02967857195759116,
7720,1290.108917,1308.9298880000001,1287.733535,1307.8605475,1413237600000,0.013759792112187919,94.31835636960402
7719,1292.478314,1308.016298,1289.333692,1294.63996458,1413151200000,0.0016724849899494298,13.912040197750281
7718,1310.237837,1316.930657,1297.464757,1302.34439043,1412892000000,-0.00602443796621932,
7717,1345.436715,1348.810565,1316.145764,1322.30794223,1412805600000,-0.01719053190101183,
7716,1333.300267,1336.432012,1325.991181,1331.82822537,1412719200000,-0.0011040586028774335,
7715,1364.044243,1364.044243,1337.627194,1337.62719416,1412632800000,-0.01936670967643972,
7714,1374.86663,1380.733083,1365.672867,1365.70779993,1412546400000,-0.006661613475919537,
7713,1362.473906,1371.424246,1360.9716740000001,1369.51595367,1412287200000,0.005168574340388199,78.67910794450296
7712,1382.098248,1382.219681,1353.926584,1353.92658381,1412200800000,-0.020383257290693013,
7711,1396.4845269999998,1399.804445,1381.586211,1381.58621098,1412114400000,-0.010668443317453091,
7710,1393.748926,1403.21587,1390.8905300000001,1402.99773038,1412028000000,0.006635918570027988,97.69577574347011
7709,1397.100164,1400.108344,1384.086532,1392.38901613,1411941600000,-0.0033720902705440814,
7708,1394.083312,1400.3068660000001,1387.3066099999999,1396.19800935,1411682400000,0.001516908876103118,33.97893470515182
7707,1408.197349,1413.880534,1391.009559,1393.08558466,1411596000000,-0.010731283048310836,
7706,1405.5017619999999,1411.230294,1399.401068,1411.23029444,1411509600000,0.0040757917171505564,100.000007680853
7705,1416.712859,1417.4777900000001,1405.319571,1405.31957118,1411423200000,-0.008042058591916867,
7704,1416.2517599999999,1423.59803,1412.7864240000001,1418.29113679,1411336800000,0.0014399818221586536,27.76071108195273
7703,1424.222041,1424.222041,1418.2321439999998,1421.48215893,1411077600000,-0.001923774517684218,
7702,1407.288619,1416.7987210000001,1406.835291,1416.78777204,1410991200000,0.006749967925378408,99.88487021484967
7701,1399.449559,1409.124876,1399.286276,1407.03632029,1410904800000,0.00542124669032118,78.41356815492455
7700,1392.318844,1395.289474,1384.550192,1395.28947392,1410818400000,0.002133584511049058,99.99999730697408
7699,1382.1173820000001,1396.870476,1380.2207939999998,1393.21710512,1410732000000,0.00803095544890553,75.23657830689595
7698,1383.291702,1389.601032,1383.123265,1388.58713286,1410472800000,0.0038281375160018616,83.9301615226987
7697,1392.2869560000001,1394.05,1378.438107,1382.85362287,1410386400000,-0.006775423047201357,
7696,1378.8197300000002,1388.313962,1376.184571,1387.38074701,1410300000000,0.006208945827892887,90.1707163886461
7695,1389.37573,1391.310661,1382.556933,1382.77914502,1410213600000,-0.004747876933189232,
7694,1389.9482269999999,1392.725522,1383.3463880000002,1392.72552217,1410127200000,0.001998128502954666,100.00000612106462
7693,1397.082668,1398.046995,1384.856961,1388.38538138,1409868000000,-0.006225319960808551,
7692,1396.458661,1402.344923,1392.197594,1397.98728941,1409781600000,0.0010946463742116386,25.969425248144823
7691,1393.25352,1402.178524,1391.883954,1398.48422084,1409695200000,0.003754306567264276,58.60726605836912
7690,1390.369472,1391.935257,1384.694203,1387.93607701,1409608800000,-0.0017501786676168418,
7689,1390.6265019999998,1393.5924109999999,1382.465361,1386.97470039,1409522400000,-0.0026260118045700054,
7688,1386.476724,1388.9914609999998,1382.096429,1388.88524579,1409263200000,0.0017371527039065082,95.77628952849318
7687,1393.6377300000001,1394.830143,1380.59,1383.03231356,1409176800000,-0.007609880395531676,
7686,1397.649441,1398.4819189999998,1392.814627,1397.41394658,1409090400000,-0.0001684931951403401,
7685,1393.35688,1397.535253,1388.7344449999998,1397.53525341,1409004000000,0.002998781912929571,100.0000098124314
7684,1391.5581,1394.685315,1385.564566,1394.68531465,1408917600000,0.0022472756617204492,99.99998880793497
7683,1386.1446429999999,1388.072142,1378.17309,1382.71660737,1408658400000,-0.0024730720905002945,
7682,1375.754925,1385.1839730000002,1373.383608,1385.02800321,1408572000000,0.006740356179353757,98.34585856387415
7681,1376.191877,1381.024335,1367.87287,1373.4953105,1408485600000,-0.0019594407909734324,
7680,1371.7040279999999,1376.614214,1369.6028609999998,1376.61421385,1408399200000,0.0035796248678801046,99.9999969451258
7679,1365.065617,1369.324026,1362.317359,1369.32402644,1408312800000,0.00311956391470658,100.00001033249492
7678,1359.5379580000001,1368.511575,1352.975789,1352.97578896,1408053600000,-0.004826764123344929,
7677,1355.490507,1357.644286,1350.043128,1353.93983929,1407967200000,-0.0011439900921416113,
7676,1356.203138,1361.820995,1354.805539,1361.82099473,1407880800000,0.004142341639383318,99.9999951938951
7675,1356.498212,1356.498212,1346.926614,1349.95924378,1407794400000,-0.004820476844093369,
7674,1341.4458789999999,1358.155273,1339.8250150000001,1357.36299993,1407708000000,0.011865645255748625,95.2585170353863
7673,1324.997445,1333.84601,1320.992223,1331.56332638,1407448800000,0.0049553917290761085,74.20278180699422
7672,1344.687867,1349.69559,1334.062853,1334.40007749,1407362400000,-0.007650689622828333,
7671,1358.385743,1358.4764890000001,1342.1872720000001,1344.30444638,1407276000000,-0.010366198771272095,
7670,1364.5056730000001,1368.291326,1360.47,1366.12818753,1407189600000,0.0011890859540604204,42.85956821716167
7669,1369.170648,1371.539319,1360.142677,1361.02894208,1407103200000,-0.00594645081815981,
7668,1378.894113,1383.550137,1360.5318960000002,1361.44330242,1406844000000,-0.012655656743673416,
7667,1400.017969,1400.360127,1377.285631,1379.86946825,1406757600000,-0.014391601533794374,
7666,1399.3110470000001,1402.9629400000001,1395.860723,1398.22958165,1406671200000,-0.0007728555794072056,
7665,1403.377335,1404.7187609999999,1397.176271,1397.88766442,1406584800000,-0.003911756619612183,
7664,1405.656639,1408.2025609999998,1395.225975,1400.87317343,1406498400000,-0.0034030114021323943,
7663,1403.04474,1408.5687460000001,1400.997406,1404.124002,1406239200000,0.0007692284994418319,19.53766885843267
7662,1398.59727,1407.546147,1397.041348,1405.70490449,1406152800000,0.005081973662082184,79.42487632805747
7661,1396.358049,1401.914302,1395.3431970000001,1398.13284019,1406066400000,0.0012710144015506408,31.942231392272756
7660,1389.9932099999999,1399.094083,1389.98125,1399.09408311,1405980000000,0.006547422710072137,100.00000120867496
7659,1388.279834,1389.924099,1378.637218,1383.52888412,1405893600000,-0.0034221846083518637,
7658,1379.1722439999999,1388.823941,1373.4528300000002,1387.36765372,1405634400000,0.005942267005193624,84.9115934741822
7657,1389.704686,1390.883251,1376.363635,1376.3636349,1405548000000,-0.009599918050502976,
7656,1374.8642029999999,1393.119391,1374.8642029999999,1393.11939086,1405461600000,0.013277811597804945,99.99999923309537
7655,1384.191823,1386.027253,1368.830407,1372.25022241,1405375200000,-0.008627128401985984,
7654,1368.997375,1383.037643,1367.9603220000001,1382.55237107,1405288800000,0.009901403989178492,96.54371319692791
7653,1359.447017,1366.530235,1356.2401849999999,1362.34547399,1405029600000,0.0021320852918538247,40.9200590748459
7652,1379.089509,1379.089509,1355.5456179999999,1357.82013461,1404943200000,-0.015422765709691144,
7651,1383.721454,1385.4308429999999,1376.683603,1379.7657553,1404856800000,-0.002858739154881995,
7650,1398.557513,1399.883205,1381.5905779999998,1381.59057769,1404770400000,-0.01213173941885648,
7649,1399.386332,1404.6806689999999,1396.348687,1397.11239938,1404684000000,-0.001624949856949276,
7648,1408.707079,1409.170139,1399.940939,1399.9409389,1404424800000,-0.00622282675417718,
7647,1390.45741,1409.444814,1390.009595,1409.44481404,1404338400000,0.013655509261517151,100.00000021066614
7646,1385.7683710000001,1390.018791,1384.70769,1388.10797906,1404252000000,0.0016883110546905833,55.044161753424405
7645,1377.8660830000001,1384.358324,1372.879316,1384.35832391,1404165600000,0.0047118083463266736,99.99999861373048
7644,1380.2103029999998,1384.134301,1375.0353519999999,1376.81406672,1404079200000,-0.002460665793189487,
7643,1374.356271,1379.02375,1372.7023390000002,1379.02374981,1403820000000,0.003396119993401614,99.99999592927922
7642,1380.3854199999998,1383.156542,1369.648531,1372.38365009,1403733600000,-0.005796765015092631,
7641,1393.743471,1393.815065,1375.258578,1380.5023632000002,1403647200000,-0.009500390908019352,
7640,1397.018563,1400.563645,1392.999261,1400.37171118,1403560800000,0.002400217340562172,94.58591310440666
7639,1388.640987,1399.174438,1381.2348140000001,1396.0807289000002,1403474400000,0.005357570437318548,70.62967207993051
7638,1387.19643,1391.521119,1383.228386,1386.03709136,1403128800000,-0.0008357422315453666,
7637,1386.509968,1389.608441,1378.4232140000001,1378.42321419,1403042400000,-0.005832452702568713,
7636,1384.0014429999999,1390.09,1380.16838,1384.26702316,1402956000000,0.00019189297911736958,4.361955714631977
7635,1387.9296140000001,1392.160157,1380.279842,1382.98345201,1402869600000,-0.003563698000322413,
7634,1397.328993,1397.392321,1383.285191,1390.14676327,1402610400000,-0.005139970447890052,
7633,1401.872048,1402.656782,1395.489476,1397.67414772,1402524000000,-0.0029944960283564415,
7632,1408.9658689999999,1410.089634,1398.2769859999999,1400.34880939,1402437600000,-0.006115875337786347,
7631,1401.697909,1406.735267,1401.500419,1406.21667504,1402351200000,0.003223780253210018,89.70508032186535
7630,1404.998319,1406.438262,1400.957217,1406.43826165,1402264800000,0.0010248714397216308,99.99997569348672
7629,1396.243516,1401.228793,1391.197797,1391.19779719,1401919200000,-0.0036137813727902257,
7628,1393.302925,1397.895716,1391.8442,1397.467601,1401832800000,0.002989067147763258,90.67854383097486
7627,1398.815511,1398.857542,1392.190194,1395.7687095,1401746400000,-0.0021781296218410517,
7626,1406.258716,1406.258716,1397.9020380000002,1399.40486955,1401660000000,-0.004873816156315325,
7625,1393.1594029999999,1404.625628,1393.1594029999999,1402.08196763,1401400800000,0.00640455400206652,77.81606090932307
7624,1397.656894,1397.724469,1389.7394630000001,1392.85110077,1401228000000,-0.0034384642258273868,
7623,1394.01487,1399.3358369999999,1389.031263,1395.38888773,1401141600000,0.0009856550023745747,25.822707225963544
7622,1396.074994,1397.472082,1393.5734220000002,1394.15223821,1401055200000,-0.0013772582406128553,
7621,1388.091791,1392.297121,1382.5430720000002,1392.28062784,1400796000000,0.0030176944112481063,99.60780343040898
7620,1387.106815,1390.995846,1384.106372,1388.52005343,1400709600000,0.001018838934909283,36.33908883729365
7619,1378.7433460000002,1389.052549,1374.656797,1385.85516281,1400623200000,0.005158187584826779,68.98512726929374
7618,1380.823077,1384.372361,1380.005892,1381.27275274,1400536800000,0.0003256577526042914,12.669477562234588
7617,1378.457682,1382.42472,1372.335034,1379.92257593,1400450400000,0.001062705042837786,36.92664224542381
7616,1381.572579,1384.177495,1377.396821,1382.14127801,1400191200000,0.0004116316570292877,21.831760026044797
7615,1381.047944,1386.498439,1376.5005529999999,1385.84494983,1400104800000,0.003473453511039004,88.01046198556183
7614,1372.375335,1375.925185,1369.452394,1375.92518546,1400018400000,0.002586646939410464,100.00001295829148
7613,1367.95908,1373.621041,1367.648501,1373.62104073,1399932000000,0.0041389839891994296,99.99999523133238
7612,1357.484315,1364.811897,1357.484315,1364.77555762,1399845600000,0.00537114317965437,99.5040740588086
7611,1357.0289369999998,1358.769822,1351.2274289999998,1354.33604591,1399586400000,-0.0019844021130109857,
7610,1345.405661,1359.132259,1345.405661,1359.13225872,1399500000000,0.010202571698559204,99.99999796016468
7609,1347.5027029999999,1352.794198,1341.828184,1343.12566955,1399413600000,-0.003248255784760179,
7608,1361.6763119999998,1364.5962849999999,1350.74175,1352.97549758,1399327200000,-0.006389781729565613,
7607,1357.6035160000001,1362.611402,1346.31448,1358.59097252,1399240800000,0.0007273526536739627,19.718031121311892
7606,1369.311851,1369.311851,1357.924088,1360.19324869,1398981600000,-0.006659259030980191,
7605,1363.595802,1367.7953710000002,1362.895407,1364.39048676,1398808800000,0.0005827861590907979,18.923007575297866
7604,1358.701822,1371.707675,1358.405387,1371.64646809,1398722400000,0.009527216259227256,99.52938949871255
7603,1366.3602130000002,1368.39412,1353.484927,1357.55816044,1398636000000,-0.006441970774803463,
7602,1362.892442,1368.32988,1357.73,1360.3541988,1398376800000,-0.001862394362005082,
7601,1358.840605,1369.377818,1351.055603,1365.26665049,1398290400000,0.00472906495902059,60.98429907414871
7600,1363.639206,1364.3521640000001,1352.472455,1353.06094885,1398204000000,-0.0077573724071997585,
7599,1355.674873,1369.4485630000001,1354.544643,1369.44856305,1398117600000,0.01016002459315346,100.0000003630104
7598,1344.452186,1345.752998,1338.930768,1341.5648632999998,1397685600000,-0.002147583030520761,
7597,1338.524353,1342.548706,1336.639775,1342.54870595,1397599200000,0.0030065593808439317,99.9999987575661
7596,1349.81511,1351.733747,1328.822889,1329.28130789,1397512800000,-0.015212307195168306,
7595,1334.4968199999998,1349.9680150000002,1332.116685,1348.22486061,1397426400000,0.010287053820030811,88.7329040193717
7594,1345.032866,1348.42781,1330.7121710000001,1344.12203345,1397167200000,-0.0006771823745160832,
7593,1372.367859,1373.319481,1354.992326,1354.99232556,1397080800000,-0.012660988324705413,
7592,1365.33525,1371.6457970000001,1364.395243,1366.52517167,1396994400000,0.0008715234371923231,18.85607808641419
7591,1359.309221,1363.518237,1352.171717,1361.52999586,1396908000000,0.0016337525161245203,52.762328772333234
7590,1360.753674,1363.729773,1356.6541320000001,1357.31476114,1396821600000,-0.0025272118868444604,
7589,1366.410112,1376.475358,1366.410112,1369.6940679000002,1396562400000,0.0024033457240693057,32.626682944462296
7588,1372.857593,1375.174246,1368.354858,1368.88359668,1396476000000,-0.002894689398421746,
7587,1377.46981,1382.133543,1374.184491,1377.49631839,1396389600000,1.924426205746066e-05,0.568394245551593
7586,1367.457412,1377.378143,1367.453403,1375.0147144999999,1396303200000,0.005526535915255204,76.17687144223474
7585,1350.866302,1365.0263400000001,1349.821309,1364.9675627000001,1396216800000,0.01043867974138002,99.58490718739615
7584,1345.918612,1350.262252,1342.77315,1346.48129178,1395961200000,0.00041806374841923954,12.954107154369298
7583,1341.8491179999999,1344.2939939999999,1337.361809,1341.69311274,1395874800000,-0.00011626140220022396,
7582,1350.545515,1359.277719,1349.456248,1351.4771337000002,1395788400000,0.0006898091842539866,10.668769304979378
7581,1337.8222050000002,1350.7694279999998,1337.8222050000002,1350.66849527,1395702000000,0.009602389780934972,99.22042950832126
7580,1352.056456,1353.657873,1335.496408,1335.49640834,1395615600000,-0.012248044515087875,
7579,1348.6102560000002,1354.890877,1345.776167,1351.4279749000002,1395356400000,0.0020893500456962144,44.863698987729045
7578,1349.391535,1352.4748880000002,1342.707363,1352.47488802,1395270000000,0.0022849950811347775,100.00000064863765
7577,1359.6370220000001,1362.944195,1356.625211,1360.47580794,1395183600000,0.0006169190206120057,25.362626630055335
7576,1347.079836,1362.083339,1344.0365570000001,1359.06855248,1395097200000,0.00889978170529182,79.90611579175952
7575,1328.4852039999998,1350.4770210000001,1327.2449179999999,1349.38602462,1395010800000,0.01573282153016753,95.03908030882491
7574,1324.1836349999999,1329.9492050000001,1317.915052,1326.82310807,1394751600000,0.0019932832578768434,45.77991542900366
7573,1349.442817,1351.25,1336.699718,1337.23189726,1394665200000,-0.009048860452750884,
7572,1354.844346,1355.219572,1342.684824,1346.3628465,1394578800000,-0.0062601283498290305,
7571,1363.479863,1365.533916,1353.238411,1359.1760839,1394492400000,-0.0031564669319945615,
7570,1356.254783,1367.18525,1354.350383,1359.93292597,1394406000000,0.0027119852524051247,33.650373492733515
7569,1372.522922,1376.322461,1356.598074,1358.36259684,1394146800000,-0.010317004498086035,
7568,1370.606617,1376.448361,1370.501878,1374.32199781,1394060400000,0.002710756510232226,63.6005413794259
7567,1364.0996810000001,1368.142749,1361.992066,1364.91837685,1393974000000,0.0006001730382341197,20.24937126953648
7566,1343.655832,1363.512498,1343.655832,1363.43750839,1393887600000,0.014722279261464966,99.6223454128699
7565,1344.504669,1349.531718,1334.086353,1335.56028468,1393801200000,-0.006652549839527455,
7564,1367.862438,1371.3009550000002,1363.4857439999998,1369.12692769,1393542000000,0.0009244275263884383,36.77427478182815
7563,1370.904904,1373.664299,1359.119196,1368.82566628,1393455600000,-0.0015166899716627658,
7562,1371.3916789999998,1373.684783,1368.195569,1373.36453587,1393369200000,0.001438580166563952,86.03433904437571
7561,1367.4845380000002,1372.5137339999999,1363.036993,1371.93705617,1393282800000,0.0032559916008350065,88.53339917553598
7560,1356.116265,1370.108309,1351.328375,1370.10830908,1393196400000,0.010317731923966011,100.00000057175396
7559,1346.104568,1350.172288,1343.293273,1349.11943819,1392937200000,0.002239699843288756,74.11695470681376
7558,1326.349037,1341.871895,1325.012276,1341.84550973,1392850800000,0.01168355560844736,99.83002311816553
7557,1327.778108,1337.997183,1324.631187,1337.99718283,1392764400000,0.007696372434843557,99.99999833644414
7556,1343.3467660000001,1343.357565,1325.822326,1329.04309968,1392678000000,-0.01064778408823741,
7555,1338.8097539999999,1345.5761439999999,1338.793681,1342.20316959,1392591600000,0.0025346510808286205,50.151049377882906
7554,1331.135297,1337.139684,1328.719085,1335.89077192,1392332400000,0.0035724955462583807,79.20000692826609
7553,1328.673437,1330.407454,1318.384332,1330.37543838,1392246000000,0.0012809779533511367,98.15367323389499
7552,1339.080573,1341.137123,1329.995057,1330.01542254,1392159600000,-0.006769682603706917,
7551,1323.569072,1335.122936,1322.5172,1335.12293636,1392073200000,0.00872932482665334,100.00000311584122
7550,1317.305535,1319.413935,1313.422309,1318.65205782,1391986800000,0.001022179581140259,63.86467558337938
7549,1314.26253,1315.412429,1308.329358,1313.20437798,1391727600000,-0.0008051298700573195,
7548,1302.013934,1313.833736,1298.033697,1308.13881997,1391641200000,0.004704163150684115,51.818854241381814
7547,1289.1812300000001,1295.811718,1283.955166,1292.45707874,1391554800000,0.0025410304337116774,49.40584674913833
7546,1279.291521,1283.900426,1275.7736960000002,1280.98887136,1391468400000,0.0013267893456161417,36.82762738654927
7545,1302.8023349999999,1312.324008,1285.2092890000001,1285.90967545,1391382000000,-0.01296640257403281,
7544,1305.778033,1306.288352,1292.03809,1304.45435838,1391122800000,-0.0010137056885226592,
7543,1302.103124,1311.116561,1297.520732,1302.82987578,1391036400000,0.0005581368837881406,8.062981746031847
7542,1324.934159,1327.251536,1295.6063789999998,1310.12568366,1390950000000,-0.011176763191898198,
7541,1318.730537,1321.3003310000001,1309.215648,1318.41366486,1390863600000,-0.00024028573776779805,
7540,1317.899841,1318.848456,1307.8259560000001,1317.24423882,1390777200000,-0.000497459791407584,
7539,1340.1409529999999,1344.69,1318.481983,1318.5280839000002,1390518000000,-0.01612731037852233,
7538,1352.636393,1354.838178,1337.517917,1339.79799472,1390431600000,-0.009491389072806111,
7537,1351.876485,1358.5546140000001,1349.7564830000001,1355.23599088,1390345200000,0.0024850686562536417,50.30609441656265
7536,1350.856168,1355.367439,1348.656133,1350.0192498,1390258800000,-0.0006195464919401816,
7535,1348.057793,1352.7758410000001,1346.7987660000001,1350.9826047000001,1390172400000,0.002169648597551088,61.991986940363454
7534,1342.1455310000001,1351.8285349999999,1341.116555,1350.09811493,1389913200000,0.005925276913953281,82.12930543042373
7533,1344.2966279999998,1345.216083,1340.117254,1342.65211494,1389826800000,-0.0012233260321766748,
7532,1329.909851,1343.927962,1329.391969,1342.9932671,1389740400000,0.00983782178180137,93.33223356556343
7531,1321.2337300000002,1325.514449,1313.924086,1323.8918924,1389654000000,0.0020118790034218126,62.09616655519541
7530,1335.01024,1335.523842,1328.32941,1328.6499399,1389567600000,-0.004764233194196388,
7529,1328.4272939999998,1334.472651,1325.9574029999999,1329.84317765,1389308400000,0.001065834507010699,23.421009710427743
7528,1327.462925,1332.664514,1322.299806,1323.5773398000001,1389222000000,-0.0029270762496059755,
7527,1330.2542970000002,1332.2186060000001,1323.196901,1324.83156661,1389135600000,-0.004076461472238502,
7526,1329.353656,1330.088969,1323.369513,1326.23960059,1389049200000,-0.0023425334529639796,
7525,1324.0217890000001,1330.685918,1320.521685,1325.12123156,1388703600000,0.0008303810172416437,16.49791833261301
7524,1333.984467,1334.710309,1320.763885,1324.34868681,1388617200000,-0.00722330763840906,
7523,1334.804426,1338.5330689999998,1326.7315720000001,1332.95233092,1388358000000,-0.0013875404096090893,
7522,1326.664406,1335.588559,1326.664406,1334.41821748,1388098800000,0.005844591476889205,86.8856851737081
7521,1311.519615,1320.5606300000002,1311.519615,1320.56062952,1387753200000,0.006893541214783916,99.9999946908599
7520,1300.124482,1311.375012,1296.5594230000002,1309.92330997,1387494000000,0.007536838284074365,87.0965898495451
7519,1286.610496,1300.8915359999999,1286.050879,1300.8915358,1387407600000,0.0110997383002851,99.99999859954225
7518,1268.485281,1277.457398,1268.485281,1275.11872247,1387321200000,0.005229419347121178,73.93396084781286
7517,1268.3382980000001,1275.011998,1262.827283,1263.26484286,1387234800000,-0.004000080379186088,
7516,1257.792117,1269.1133220000002,1254.130499,1269.08021142,1387148400000,0.008974531059173563,99.7075348428009
7515,1258.176891,1261.81241,1252.69,1255.71441171,1386889200000,-0.001957180510637868,
7514,1264.832721,1265.145387,1253.227355,1254.99926757,1386802800000,-0.007774509045137212,
7513,1267.578965,1276.294949,1265.276907,1268.0543138,1386716400000,0.0003750052762985234,5.453759437834109
7512,1280.125563,1282.665856,1266.957599,1270.20271122,1386630000000,-0.007751467564436121,
7511,1278.4283460000001,1284.779299,1273.916171,1283.35147524,1386543600000,0.003850923092720393,77.51796053284976
7510,1273.8310720000002,1278.692189,1263.297803,1274.63375483,1386284400000,0.0006301328705538012,16.51231249936753
7509,1277.512406,1284.202923,1269.5147279999999,1269.51472774,1386198000000,-0.006260352715510287,
7508,1284.087191,1288.301547,1269.418211,1279.0323865999999,1386111600000,-0.003936496240620313,
7507,1305.058647,1305.109866,1278.976171,1281.32119189,1386025200000,-0.018188803364941886,
7506,1307.752577,1309.086939,1301.1124519999998,1304.57517117,1385938800000,-0.0024296689495263424,
7505,1312.078191,1314.851403,1307.705831,1307.70583092,1385679600000,-0.0033323929244397643,
7504,1310.705209,1316.298839,1310.705209,1315.2128054000002,1385593200000,0.003439061940891497,80.58445767775447
7503,1305.570369,1311.474095,1305.2197230000002,1310.12585354,1385506800000,0.003489267716369149,77.16287205740828
7502,1304.970633,1308.130347,1304.073662,1305.77562368,1385420400000,0.000616864977374787,25.476694409688427
7501,1301.3497009999999,1306.134292,1301.21808,1306.13429159,1385334000000,0.003676637099407909,99.99999143082483
7500,1292.371254,1297.869799,1290.450591,1297.86979896,1385074800000,0.004254617195315724,99.99999927253424
7499,1288.709378,1290.57863,1281.770989,1290.50120082,1384988400000,0.0013904010094041297,95.85774523712787
7498,1296.679398,1298.281682,1289.668325,1294.6957776,1384902000000,-0.0015297693501258314,
7497,1299.342385,1301.167168,1296.4071099999999,1299.50788379,1384815600000,0.0001273711932363586,9.069505250768257
7496,1293.989493,1305.4318460000002,1293.434662,1304.7999550000002,1384729200000,0.008354366135490787,94.47761312730006
7495,1291.871193,1296.764732,1289.770718,1295.92738863,1384470000000,0.003139783325132095,82.88879745313005
7494,1284.460842,1289.459491,1281.842183,1289.16565585,1384383600000,0.0036628705960970454,94.12170868568346
7493,1276.316149,1278.3665230000001,1269.7464730000002,1274.6969804999999,1384297200000,-0.0012686265086191417,
7492,1288.0123820000001,1288.0123820000001,1278.911033,1279.86244312,1384210800000,-0.0063275314693365114,
7491,1283.959058,1287.989717,1282.671158,1287.71287213,1384124400000,0.002923624477440434,93.13152340597713
7490,1277.9806,1287.150458,1274.954122,1281.86239616,1383865200000,0.003037445294552743,42.332129461544596
7489,1284.677426,1296.477334,1279.850365,1284.6890096,1383778800000,9.016738183209583e-06,0.09816686706366283
7488,1276.718892,1288.144232,1275.124734,1283.47932444,1383692400000,0.0052951612781491075,59.170514312921355
7487,1284.006676,1285.292555,1271.584584,1274.07444264,1383606000000,-0.007735344017790857,
7486,1283.08187,1286.32273,1279.727733,1281.40593395,1383519600000,-0.0013061801348654978,
7485,1285.454901,1285.4871130000001,1274.9530849999999,1278.41502731,1383260400000,-0.005476562176178756,
7484,1288.271178,1290.684045,1281.883081,1283.52300534,1383174000000,-0.0036856934635232097,
7483,1292.91648,1295.59823,1287.9450630000001,1291.14450397,1383087600000,-0.001370526292618801,
7482,1285.0115460000002,1293.702207,1285.0115460000002,1290.77548797,1383001200000,0.0044855176499714045,66.32340129249083
7481,1293.904525,1294.972008,1285.298969,1288.41669949,1382914800000,-0.004241290917504137,
7480,1291.608469,1291.608469,1284.31,1290.63362879,1382652000000,-0.0007547490074563123,
7479,1291.125183,1298.656507,1290.0151529999998,1298.60403917,1382565600000,0.005792510492764524,99.30333856304891
7478,1295.098839,1295.098839,1288.794018,1291.616167,1382479200000,-0.002689116764778565,
7477,1291.912066,1300.920379,1291.0315699999999,1300.22576917,1382392800000,0.006435192757151542,92.28923517644198
7476,1284.7977369999999,1290.758272,1284.243452,1288.54697605,1382306400000,0.0029181550854491256,62.90104915078998
7475,1270.209916,1283.899576,1268.351197,1283.89957577,1382047200000,0.010777478271551955,99.99999831989933
7474,1267.385554,1269.106817,1257.993165,1266.90535137,1381960800000,-0.00037889230193943746,
7473,1262.386759,1266.9350949999998,1253.772966,1266.0117143,1381874400000,0.002871509285214291,79.69849413060383
7472,1264.052885,1272.385414,1262.4971970000001,1265.45943058,1381788000000,0.0011127268460764395,16.880176234608065
