ticker,year,period,reportEndDate,bruttomarginal,operativtkassaflodesmarginal,vinsttillvaxt,ebittillvaxt,omsattningstillvaxt,vinst/aktie,egetkapital/aktie,fcf/aktie,rorelsemarginal,ebita/aktie,ebit/aktie,operativkassaflode/aktie,aretskassaflode/aktie,vinstmarginal,price,stockChange,stockChangePct
BAHN B,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),31.22226905822754,17.850358963012695,30.053897857666016,33.414100646972656,14.504834175109863,0.29159998893737793,2.749974489212036,0.3306930661201477,14.087592124938965,0.46437036991119385,0.37368103861808777,0.473490446805954,0.3306930661201477,10.994245529174805,30.35,-1.3500000000000014,-0.04448105436573316
BAHN B,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),30.969133377075195,21.688879013061523,17.288969039916992,9.202994346618652,13.540678024291992,0.21719999611377716,2.467503309249878,0.3652768135070801,10.722122192382812,0.36320364475250244,0.2766699194908142,0.5596523284912109,-0.14504718780517578,8.420252799987793,37.2,-6.850000000000001,-0.1841397849462366
BAHN B,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),30.73720359802246,8.036364555358887,-20.505107879638672,32.00879669189453,21.681825637817383,0.15469999611377716,2.7505321502685547,0.11572537571191788,12.315964698791504,0.40775343775749207,0.3236740529537201,0.21120253205299377,0.10022776573896408,5.89019775390625,26.4,10.800000000000004,0.4090909090909093
BAHN B,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),30.52066993713379,22.15237045288086,34.76424789428711,41.337425231933594,20.343902587890625,0.19869999587535858,2.5785720348358154,0.4674537479877472,12.439157485961914,0.41564562916755676,0.316928505897522,0.5644045472145081,0.45559170842170715,7.800561904907227,22.6,3.799999999999997,0.16814159292035386
BAHN B,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),29.861665725708008,1.3066911697387695,17.87704086303711,10.63861083984375,17.87922477722168,0.22419999539852142,2.381779193878174,-0.0036534350365400314,12.090906143188477,0.3540206253528595,0.28007808327674866,0.030268661677837372,-0.02035883627831936,9.679788589477539,23.5,-0.8999999999999986,-0.03829787234042547
BAHN B,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),29.307113647460938,27.780868530273438,16.010711669921875,19.13442611694336,24.317781448364258,0.18520000576972961,2.1572835445404053,0.5681788325309753,11.148018836975098,0.3138793408870697,0.25334200263023376,0.6313284635543823,0.2265222668647766,8.15116024017334,17.65,5.850000000000001,0.331444759206799
BAHN B,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),30.56099510192871,26.19028091430664,18.943782806396484,13.720248222351074,20.646963119506836,0.19470000267028809,2.298837900161743,0.18722692131996155,11.352494239807129,0.31140652298927307,0.24517987668514252,0.5656316876411438,0.17049363255500793,9.016051292419434,17.8,-0.15000000000000213,-0.008426966292134951
BAHN B,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),30.12834930419922,3.348130941390991,-15.688775062561035,-1.0582878589630127,24.550312042236328,0.14740000665187836,2.0861856937408447,-0.019856836646795273,10.591510772705078,0.2728177011013031,0.2242353856563568,0.07088407874107361,-0.0368783101439476,6.965868949890137,18.45,-0.6499999999999986,-0.035230352303522956
BAHN B,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),29.84223175048828,11.284150123596191,27.140548706054688,28.526926040649414,22.19916343688965,0.19020000100135803,1.9446221590042114,0.1654178649187088,12.882182121276855,0.31209444999694824,0.25314679741859436,0.22174398601055145,0.1525518298149109,9.679967880249023,18.1,0.34999999999999787,0.019337016574585517
BALCO,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),23.601177215576172,11.569205284118652,,107.43801879882812,15.33236312866211,0.8960000276565552,19.70319175720215,1.0406944751739502,10.559528350830078,1.3020347356796265,1.1713645458221436,1.2833675146102905,0.8540228009223938,8.077408790588379,59.05,-6.549999999999997,-0.11092294665537676
BALCO,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),25.959779739379883,6.617916107177734,83.60655975341797,2.2727272510528564,1.9001489877700806,1.045300006866455,18.80716896057129,0.6066828370094299,11.517367362976074,1.6987119913101196,1.4700392484664917,0.8446891903877258,-0.5320141911506653,8.190128326416016,68.5,-9.450000000000003,-0.13795620437956208
BALCO,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),24.814510345458984,-11.788952827453613,152.70269775390625,-4.761904716491699,5.112651824951172,0.8726000189781189,18.760499954223633,-1.838715672492981,9.068425178527832,1.2506999969482422,1.0266940593719482,-1.3347022533416748,-2.0160536766052246,7.708161354064941,62.5,6,0.096
BALCO,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),26.013395309448242,45.047584533691406,,,,0.9380000233650208,18.032480239868164,5.338809013366699,9.270356178283691,1.3113683462142944,1.2273660898208618,5.96415901184082,3.826768636703491,7.084949016571045,61,1.5,0.02459016393442623
BALCO,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),23.726346969604492,-1.115963101387024,,,,-0.093299999833107,,-0.6720179319381714,5.870936393737793,0.756020188331604,0.5646817088127136,-0.10733619332313538,0.22867275774478912,-0.970402717590332,63.75,-2.75,-0.043137254901960784
BALCO,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),25.149030685424805,14.046199798583984,,,,0.5692999958992004,,0.5226805806159973,11.475409507751465,1.6333768367767334,1.4373716115951538,1.7593802213668823,0.08400224149227142,4.545454502105713,,63.75,Infinity
BALCO,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),24.95667266845703,-3.379549503326416,,,,0.34529998898506165,,-0.5086802244186401,10.008665084838867,1.274034023284912,1.0780287981033325,-0.36400970816612244,-0.18200485408306122,3.2062392234802246,,,
BALD B,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),49.00914764404297,33.95579147338867,149.09519958496094,17.592592239379883,77.89830780029297,16.136899948120117,256.8135070800781,-8.221964836120605,43.559452056884766,6.487158298492432,6.458904266357422,5.034893989562988,-0.7628627419471741,120.65548706054688,226,59,0.2610619469026549
BALD B,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),165.70645141601562,164.88340759277344,10.095011711120605,22.22222137451172,-49.12770462036133,11.316900253295898,255.99267578125,-17.872730255126953,144.85597229003906,6.4764227867126465,6.4459028244018555,7.337097644805908,-3.56477952003479,254.32098388671875,256.8,-30.80000000000001,-0.11993769470404989
BALD B,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),69.54862976074219,22.8226318359375,-0.0496031753718853,12.781064987182617,8.557625770568848,12.299699783325195,242.61865234375,-9.62612533569336,60.584869384765625,5.841599464416504,5.817183017730713,2.1913626194000244,-0.5432626008987427,128.0991668701172,223,33.80000000000001,0.15156950672645744
BALD B,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),72.7856216430664,54.813865661621094,-15.339117050170898,14.220183372497559,9.180098533630371,13.105400085449219,230.2334747314453,-10.55394458770752,63.9281120300293,6.085762023925781,6.079658031463623,5.212879657745361,-22.847551345825195,137.80487060546875,210,13,0.06190476190476191
BALD B,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),75.18643951416016,43.050846099853516,5.477178573608398,15.029585838317871,6.806661605834961,7.758200168609619,215.72409057617188,-17.787273406982422,65.89830780029297,5.969784736633301,5.933160305023193,3.876087188720703,12.849077224731445,86.16949462890625,215.5,-5.5,-0.025522041763341066
BALD B,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),69.85345458984375,55.33845138549805,64.13255310058594,11.917098045349121,9.640398025512695,10.279199600219727,228.0299072265625,7.984129428863525,60.2930908203125,5.310544967651367,5.27392053604126,4.840530872344971,4.565847873687744,117.51570129394531,205.5,10,0.04866180048661801
BALD B,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),67.35679626464844,14.354727745056152,185.1485137939453,20.370370864868164,15.182829856872559,12.305800437927246,217.97039794921875,-2.380589008331299,58.316078186035156,5.1945672035217285,5.157942771911621,1.269647479057312,5.396001815795898,139.13043212890625,197.8,7.699999999999989,0.03892821031344787
BALD B,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),70.21723937988281,64.47091674804688,1.197126865386963,89.97821044921875,109.85294342041016,15.479900360107422,204.35830688476562,-13.123760223388672,61.10721969604492,5.414314270019531,5.322752952575684,5.615748405456543,-2.081489324569702,177.71548461914062,179.1,18.700000000000017,0.1044109436069236
BALD B,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),70.02172088623047,53.51194763183594,47.852760314941406,84.09586334228516,108.92587280273438,7.355400085449219,181.07736206054688,-0.012208148837089539,61.18754577636719,5.182359218597412,5.157942771911621,4.510910987854004,4.401037693023682,87.255615234375,205.2,-26.099999999999994,-0.12719298245614033
BAYN,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),21.00775146484375,-118.29457092285156,,,43.97321319580078,0.2865999937057495,0.10835685580968857,-0.0761050283908844,-215.11627197265625,-0.0879771038889885,-0.10731273144483566,-0.059012334793806076,-0.018987586721777916,-210.93023681640625,1.13,-0.1419999999999999,-0.12566371681415922
BAYN,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),37.26968002319336,-360.1340026855469,,,44.727272033691406,-0.31850001215934753,0.2232382446527481,-0.46585825085639954,-255.27638244628906,-0.25325512886047363,-0.30295199155807495,-0.4273928999900818,0.04353443905711174,-268.4254455566406,0.76,0.3699999999999999,0.48684210526315774
BAYN,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),22.126436233520508,-20.78544044494629,,,5.2419352531433105,-0.3228999972343445,0.266076922416687,-0.06927740573883057,-309.386962890625,-0.2713448107242584,-0.32104164361953735,-0.021568432450294495,-0.06927740573883057,-311.2069091796875,1.145,-0.385,-0.33624454148471616
BAYN,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),16.57940673828125,-370.85516357421875,,,27.05099868774414,-0.39070001244544983,0.48576128482818604,-0.5057057738304138,-417.5392761230469,-0.31602755188941956,-0.49192968010902405,-0.4369281530380249,0.06816078722476959,-441.4485168457031,2.35,-1.205,-0.5127659574468085
BAYN,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),86.60713958740234,-247.76785278320312,,,42.9027099609375,-0.16689999401569366,0.5019997358322144,-0.32305508852005005,-142.7455291748047,-0.1550767570734024,-0.1650109589099884,-0.28641465306282043,-0.08656947314739227,-144.41964721679688,3.52,-1.17,-0.3323863636363636
BAYN,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),63.75757598876953,-188.72727966308594,,,25.762195587158203,-0.2295999974012375,0.6044381260871887,-0.23829182982444763,-213.09091186523438,-0.21726228296756744,-0.22680944204330444,-0.20087730884552002,-0.024125918745994568,-215.757568359375,2,1.52,0.76
BAYN,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),51.310482025146484,-245.56451416015625,,,67.28498840332031,-0.2402999997138977,0.8340859413146973,-0.33453747630119324,-185.28225708007812,-0.2278415709733963,-0.23713068664073944,-0.31428202986717224,0.03638240322470665,-187.8024139404297,1.86,0.1399999999999999,0.07526881720430102
BAYN,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),59.20177459716797,-9.634146690368652,,,-0.11074197292327881,-0.2596000134944916,0.8386402130126953,-0.07506537437438965,-256.76275634765625,-0.34533149003982544,-0.35625287890434265,-0.013367174193263054,-0.07506537437438965,-260.08868408203125,3.44,-1.5799999999999998,-0.45930232558139533
BAYN,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),41.94577407836914,-456.6188049316406,,,26.66666603088379,-0.0421999990940094,1.3721625804901123,-0.7133556008338928,-266.3476867675781,-0.2815414369106293,-0.2938588857650757,-0.5037832260131836,-0.5405595898628235,-268.5805358886719,1.79,1.65,0.9217877094972067
BEGR,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),13.59135913848877,-0.9000900387763977,138.5979766845703,73.68421173095703,14.772727012634277,1.7407000064849854,67.93394470214844,-1.617474913597107,2.97029709815979,3.234949827194214,2.541746139526367,-0.7702261209487915,0.4621356725692749,2.03420352935791,43.5,-0.5,-0.011494252873563218
BEGR,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),13.643292427062988,1.2957316637039185,,,14.385353088378906,0.5390999913215637,66.47051239013672,1.0012940168380737,1.676829218864441,2.464723587036133,1.6944974660873413,1.3093844652175903,0.9242713451385498,0.5335366129875183,51.8,-8.299999999999997,-0.1602316602316602
BEGR,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),15.252854347229004,-0.08156606554985046,16.071428298950195,19.565217971801758,7.732864856719971,3.0037999153137207,65.6232681274414,-0.6161808967590332,4.486133575439453,4.929447174072266,4.236243724822998,-0.07702261209487915,-1.9255653619766235,3.181076765060425,52.1,-0.30000000000000426,-0.0057581573896353985
BEGR,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),13.881278991699219,0.913241982460022,,25,14.900314331054688,-0.3982999920845032,61.77213668823242,0.07702261209487915,0.456620991230011,0.539158284664154,0.38511306047439575,0.7702261209487915,-5.77669620513916,-0.4723287522792816,58.9,-6.799999999999997,-0.11544991511035649
BEGR,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),13.842975616455078,10.020661354064941,-40.79999923706055,-26.923076629638672,8.520179748535156,0.7294999957084656,61.69511413574219,8.934622764587402,1.9628099203109741,1.6944974660873413,1.4634296894073486,7.471193313598633,9.31973648071289,0.9785124063491821,53.75,5.149999999999999,0.09581395348837207
BEGR,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),13.862249374389648,-4.272014141082764,,,9.551098823547363,-1.0475000143051147,61.15595626831055,-3.851130723953247,-1.1333914995193481,2.9268593788146973,-1.0012940168380737,-3.7741081714630127,-1.6944974660873413,-1.185701847076416,58.5,-4.75,-0.0811965811965812
BEGR,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),15.289982795715332,3.2513182163238525,,,16.35991859436035,2.587899923324585,61.92618179321289,2.541746139526367,4.042179107666016,4.929447174072266,3.5430402755737305,2.849836826324463,0.539158284664154,2.9525482654571533,60.75,-2.25,-0.037037037037037035
BEGR,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),13.955928802490234,0.3147953748703003,,,-2.8542304039001465,-0.15399999916553497,59.38443374633789,0.6161808967590332,0.4197271764278412,1.3093844652175903,0.3080904483795166,0.23106783628463745,5.083492279052734,-0.2098635882139206,51.25,9.5,0.18536585365853658
BEGR,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),15.47085189819336,-1.3452914953231812,,,-7.660455703735352,1.232300043106079,59.69252395629883,-1.078316569328308,2.9147982597351074,2.9268593788146973,2.0025880336761475,-0.9242713451385498,-4.390288829803467,1.7937219142913818,37.8,13.450000000000003,0.3558201058201059
BEIA B,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),31.73540687561035,12.471699714660645,35.64476776123047,31.382978439331055,15.482550621032715,1.8502000570297241,34.92250442504883,1.6129567623138428,14.58804988861084,3.0234642028808594,2.459261178970337,2.1024858951568604,1.2329494953155518,10.975489616394043,134.02,3.4799999999999898,0.02596627369049388
BEIA B,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),31.74342155456543,14.457237243652344,24.50090789794922,24.300931930541992,14.285714149475098,2.276700019836426,33.397499084472656,2.0991668701171875,15.353618621826172,3.6822540760040283,3.0981380939483643,2.9172613620758057,1.8768045902252197,11.2828950881958,125.5,8.52000000000001,0.06788844621513952
BEIA B,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),30.396825790405273,-1.1992945671081543,12.475822448730469,13.238433837890625,7.041721820831299,1.929900050163269,30.705917358398438,-0.8263913989067078,14.029982566833496,3.206000566482544,2.6401381492614746,-0.22568118572235107,-2.748000383377075,10.255731582641602,124,1.5,0.012096774193548387
BEIA B,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),32.393638610839844,10.925237655639648,24.161073684692383,8.42013931274414,9.164693832397461,1.5348999500274658,33.04072189331055,1.1333842277526855,12.897562980651855,2.6517539024353027,2.0726163387298584,1.755666971206665,1.2843915224075317,9.551837921142578,128.25,-4.25,-0.03313840155945419
BEIA B,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),30.055700302124023,20.24553871154785,-0.8443908095359802,1.165919303894043,4.701261520385742,1.3639999628067017,31.235273361206055,2.587036609649658,12.822552680969238,2.4061598777770996,1.871826410293579,2.955427885055542,1.2727755308151245,9.344094276428223,134,-5.75,-0.04291044776119403
BEIA B,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),32.34022521972656,9.417293548583984,23.82022476196289,26.006711959838867,18.432769775390625,1.8286000490188599,30.219707489013672,1.0155653953552246,14.116540908813477,3.0234642028808594,2.4924495220184326,1.6627393960952759,-2.9355149269104004,10.357142448425293,118,16,0.13559322033898305
BEIA B,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),32.32018280029297,0.3775722086429596,27.339900970458984,28.5452880859375,17.476158142089844,1.7158000469207764,28.54203224182129,-1.6411669254302979,13.262224197387695,2.852543830871582,2.3314857482910156,0.06637682020664215,1.3142610788345337,9.760241508483887,125.75,-7.75,-0.061630218687872766
BEIA B,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),34.099876403808594,14.417765617370605,-14.954338073730469,-0.17331022024154663,5.519210338592529,1.236199975013733,31.55388069152832,0.4945073127746582,12.98613452911377,2.4078192710876465,1.9116524457931519,2.122398853302002,0.5791377425193787,8.398151397705078,122.5,3.25,0.026530612244897958
BEIA B,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),32.0994987487793,14.175196647644043,-5.040091514587402,-5.428328990936279,0.1907941848039627,1.375599980354309,30.126779556274414,0.874514639377594,13.270649909973145,2.3447611331939697,1.850253939628601,1.976369857788086,0.5094420909881592,9.866698265075684,104.25,18.25,0.1750599520383693
BEIJ B,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),,5.322983264923096,62.58503341674805,56.94444274902344,41.008602142333984,1.8792999982833862,29.196449279785156,1.2266755104064941,9.398391723632812,2.877969264984131,2.6656601428985596,1.5097544193267822,1.6277040243148804,6.626005172729492,138.92,-1.7800000000000011,-0.012813129858911613
BEIJ B,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),,0.3128555119037628,66.88742065429688,55.156951904296875,32.13077926635742,1.9815000295639038,29.18858528137207,-4.83593225479126,9.840727806091309,2.9330124855041504,2.720703363418579,0.08649634569883347,1.163769006729126,7.167235374450684,195.28,-56.360000000000014,-0.2886112249078247
BEIJ B,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),,1.5678776502609253,69.56521606445312,60.74766540527344,17.36983871459961,0.9200000166893005,28.205673217773438,-2.4218976497650146,6.577437877655029,1.5254809856414795,1.352488398551941,0.3223954737186432,-0.9514598250389099,4.47418737411499,133,62.28,0.46827067669172934
BEIJ B,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),,5.574043273925781,48.453609466552734,23.44827651977539,8.142149925231934,1.1323000192642212,25.901723861694336,0.8413735628128052,7.445923328399658,1.580524206161499,1.407531499862671,1.053682804107666,0.5582945942878723,5.990016460418701,114,19,0.16666666666666666
BEIJ B,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),,11.923377990722656,27.826086044311523,24.855491638183594,3.6046981811523438,1.155900001525879,23.79435920715332,2.2253150939941406,8.444096565246582,1.863603115081787,1.6984736919403076,2.3983078002929688,1.5333443880081177,5.746676921844482,98.1667,15.833299999999994,0.1612899282546932
BEIJ B,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),,-4.584742546081543,25.83333396911621,19.892473220825195,9.958677291870117,1.1872999668121338,23.26751708984375,-1.1873589754104614,8.380308151245117,1.9265094995498657,1.7535169124603271,-0.9593231081962585,-1.722063660621643,5.674558639526367,80.8333,17.33340000000001,0.21443390285934155
BEIJ B,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),,8.213644981384277,21.052631378173828,20.224720001220703,12.981744766235352,0.5425000190734863,23.998804092407227,1.2738553285598755,4.802513599395752,0.9986396431922913,0.8413735628128052,1.4389846324920654,1.3131718635559082,3.0969479084014893,74.5,6.333299999999994,0.08501073825503348
BEIJ B,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),,1.6194331645965576,17.57575798034668,8.28976821899414,9.335038185119629,0.7627000212669373,23.33042335510254,0.1336761713027954,6.522716999053955,1.30530846118927,1.14017915725708,0.28307896852493286,-0.08649634569883347,4.363472938537598,70.6667,3.833299999999994,0.054244785733591545
BEIJ B,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),,5.629809856414795,-4.006677627563477,-4.26120662689209,5.598562717437744,0.90420001745224,22.536230087280273,1.0065029859542847,7.006885528564453,1.5176177024841309,1.3603516817092896,1.0929993391036987,0.08649634569883347,4.657756328582764,70.5,0.16670000000000584,0.0023645390070922813
BELE,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),,9.860563278198242,,214.90042114257812,15.520068168640137,0.3840999901294708,22.475542068481445,0.5433376431465149,5.3026018142700195,1.3199188709259033,0.6192091107368469,1.151463270187378,-0.33984825015068054,3.2893495559692383,42.5,3.5,0.08235294117647059
BELE,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),,12.140389442443848,1755.3956298828125,176.8104705810547,19.029605865478516,0.36059999465942383,22.59333610534668,0.6498374342918396,4.964764595031738,1.5779168605804443,0.6281248927116394,1.53596031665802,0.09160518646240234,2.850905179977417,39.7,2.799999999999997,0.07052896725440798
BELE,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),,-3.538883686065674,,614.998046875,17.519287109375,0.33550000190734863,21.49295425415039,-1.3881332874298096,5.2974772453308105,0.9448620676994324,0.6317261457443237,-0.42201322317123413,-0.3025418817996979,2.8135151863098145,33.6,6.100000000000001,0.18154761904761907
BELE,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),,17.502084732055664,,-53.467529296875,12.093254089355469,-0.027899999171495438,20.454355239868164,1.2332086563110352,1.0462747812271118,0.8956679701805115,0.11800286918878555,1.9739519357681274,0.6108177900314331,-0.2523459792137146,30.3,3.3000000000000007,0.10891089108910894
BELE,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),,-1.4855629205703735,,19.45624542236328,6.621527194976807,-0.02800000086426735,20.26606559753418,-0.7228958010673523,1.9452400207519531,0.7837269902229309,0.19707056879997253,-0.15050108730793,-0.05010862648487091,-0.8934130072593689,31.8,-1.5,-0.04716981132075471
BELE,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),,6.0559210777282715,-99.35550689697266,55.67282485961914,7.124105453491211,0.029100000858306885,20.519611358642578,-0.05301520600914955,2.1348683834075928,1.2198741436004639,0.34032511711120605,0.965390682220459,0.8166229724884033,0.1828947365283966,44.3,-12.499999999999996,-0.2821670428893905
BELE,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),,-7.825361728668213,,,3.4633593559265137,-0.21739999949932098,22.1965389251709,-2.368589401245117,0.8707097768783569,1.0005244016647339,0.13251179456710815,-1.1909281015396118,-2.3784477710723877,-1.428901195526123,42,2.299999999999997,0.05476190476190469
BELE,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),,11.128602027893066,,,-16.014780044555664,-0.4708000123500824,21.78232765197754,0.4295700192451477,2.5203981399536133,1.196696400642395,0.38033559918403625,1.6793392896652222,-0.154011532664299,-3.120526075363159,39,3,0.07692307692307693
BELE,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),,-1.425721287727356,,-60.80912399291992,-13.428771018981934,-8.469300270080566,21.358469009399414,-1.10288405418396,1.73623788356781,1.0818039178848267,0.2468799203634262,-0.2027267962694168,-0.33335080742836,-59.562400817871094,39.2,-0.20000000000000284,-0.005102040816326603
BEO SDB,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),,,,,,-0.008899999782443047,0.22006207704544067,,,-0.009039941243827343,-0.009039941243827343,,,,0.719,0.051000000000000045,0.07093184979137698
BEO SDB,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),,,,,,-0.0052999998442828655,0.22501109540462494,,,-0.005388734862208366,-0.005388734862208366,,,,0.592,0.127,0.21452702702702703
BEO SDB,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),,,,,,-0.00430000014603138,0.19859473407268524,,,-0.004420945420861244,-0.004420945420861244,,,,0.85,-0.258,-0.3035294117647059
BEO SDB,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),,,,,,-0.007400000002235174,0.19854743778705597,,,-0.007420965936034918,-0.007420965936034918,,,,0.865,-0.015000000000000013,-0.01734104046242776
BEO SDB,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),,,,,,-0.004399999976158142,0.20305374264717102,,,-0.004506296943873167,-0.004506296943873167,,,,0.82,0.04500000000000004,0.054878048780487854
BEO SDB,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),,,,,,-0.0052999998442828655,0.20489345490932465,,,-0.005353838670998812,-0.005353838670998812,,,,0.79,0.029999999999999916,0.03797468354430369
BEO SDB,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),,,,,,-0.00419999985024333,0.17502357065677643,,,-0.004299584310501814,-0.004299584310501814,,,,1.02,-0.22999999999999998,-0.22549019607843135
BEO SDB,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),,,,,,-0.0013000000035390258,0.18734616041183472,,,-0.0019477547612041235,-0.0019477547612041235,,,,1.64,-0.6199999999999999,-0.3780487804878048
BEO SDB,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),,,,,,-0.0035000001080334187,0.17788131535053253,,,-0.0035249616485089064,-0.0035249616485089064,,,,0.63,1.0099999999999998,1.6031746031746028
BERG B,2019,2,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),42.76387405395508,5.223068714141846,10,3.4482758045196533,2.3385300636291504,1.628999948501587,58.53387451171875,1.2587929964065552,6.528835773468018,2.5546092987060547,2.2213995456695557,1.7771196365356445,-0.5553498864173889,4.78781270980835,86,1,0.011627906976744186
BERG B,2019,1,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),41.562198638916016,13.596914291381836,-96.27659606933594,12.962963104248047,1.4677103757858276,1.554900050163269,59.05220413208008,2.2954461574554443,5.882352828979492,2.5175859928131104,2.2584228515625,5.2202887535095215,1.0736764669418335,4.050144672393799,94.5,-8.5,-0.08994708994708994
