ticker,year,period,reportEndDate,sectorId,marketId,branchId,bruttomarginal,operativtkassaflodesmarginal,vinsttillvaxt,ebittillvaxt,omsattningstillvaxt,vinst/aktie,egetkapital/aktie,fcf/aktie,rorelsemarginal,ebita/aktie,ebit/aktie,operativkassaflode/aktie,aretskassaflode/aktie,vinstmarginal,ebitda/marginal,fcf/Marginal,capex/proc,vinst/fcf,omsattning/aktie,fcf/proc,price,price3,price6,price12,price-3,price-6,price-12,stockChange,stockChangePct
2CUREX,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),4,4,79,-507.3280029296875,4414.22412109375,,,,-0.2840000092983246,,0.9850000143051147,-1270.68994140625,-0.27799999713897705,-0.2849999964237213,0.9890000224113464,0.9850000143051147,-1268.9659423828125,-1240.0860595703125,,0.4690000116825104,-28.878000259399414,0.02199999988079071,4393.53515625,7.65,9.15,14.52,17.1,7.54,8.05,,0.8399999999999999,0.10980392156862742
3KR,2018,4,Thu Jan 31 2019 00:00:00 GMT+0100 (GMT+01:00),1,4,75,75.39399719238281,56.56100082397461,,,,16.077999114990234,117.322998046875,-131.01600646972656,59.52299880981445,4.50600004196167,4.284999847412109,4.072000026702881,14.637999534606934,223.31199645996094,62.59199905395508,,3317.346923828125,-12.272000312805176,7.199999809265137,-1819.75,119,120,120.5,134,109,112.5,100,1.5,0.012605042016806723
3KR,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),1,4,75,70.01200103759766,17.80900001525879,,,,1.472000002861023,,0.39399999380111694,55.316001892089844,2.5880000591278076,2.5880000591278076,0.8330000042915344,-0.4429999887943268,31.45800018310547,55.316001892089844,,52.74800109863281,373.8160095214844,4.677999973297119,8.414999961853027,112,110,119,120.5,109,100,,7,0.0625
8TRA,2019,4,Fri Jan 31 2020 00:00:00 GMT+0100 (GMT+01:00),5,1,23,18.136999130249023,11.182000160217285,174.7830047607422,-0.7409999966621399,-3.1489999294281006,6.64900016784668,291.6990051269531,-0.6940000057220459,5.683000087738037,8.458000183105469,8.458000183105469,16.64299964904785,-4.229000091552734,4.4670000076293945,5.683000087738037,,104.1719970703125,-957.5700073242188,148.83700561523438,-0.4659999907016754,246.4,142,,,249.5,269.15,,-104.4,-0.4237012987012987
8TRA,2019,3,Wed Oct 30 2019 00:00:00 GMT+0100 (GMT+01:00),5,1,23,19.45599937438965,9.975000381469727,-23.214000701904297,66.12200164794922,4.5229997634887695,9.04699993133545,280.77899169921875,-21.166000366210938,6.474999904632568,8.562999725341797,8.562999725341797,13.192000389099121,-11.656000137329102,6.841000080108643,6.474999904632568,,260.4469909667969,-42.74399948120117,132.2570037841797,-16.003999710083008,249.8,245,152,,279.95,,,-3.4000000000000057,-0.013610888710968798
8TRA,2019,2,Tue Jul 30 2019 00:00:00 GMT+0200 (GMT+02:00),5,1,23,20.679000854492188,0.7720000147819519,111.4749984741211,22.642000198364258,8.692000389099121,8.142000198364258,274.88800048828125,-12.03499984741211,8.206999778747559,12.307999610900879,12.307999610900879,1.156999945640564,-3.8919999599456787,5.428999900817871,8.206999778747559,,1140,-67.65699768066406,149.97300720214844,-8.024999618530273,279.95,249.8,245,,,,,-30.149999999999977,-0.10769780317913906
8TRA,2019,1,Wed May 01 2019 00:00:00 GMT+0200 (GMT+02:00),5,1,23,20.333999633789062,-6.002999782562256,31.39900016784668,26.94300079345703,5.98199987411499,8.100000381469727,275.1610107421875,7.132999897003174,7.640999794006348,10.3100004196167,10.3100004196167,-8.100000381469727,-3.009000062942505,6.002999782562256,7.640999794006348,,,113.56900024414062,134.92999267578125,5.285999774932861,,264,248.3,142,,,,279.95,Infinity
8TRA,2018,4,Thu Jan 31 2019 00:00:00 GMT+0100 (GMT+01:00),5,1,23,18.113000869750977,9.064000129699707,,,,2.4200000762939453,353.45098876953125,10.267999649047852,5.545000076293945,8.520999908447266,8.520999908447266,13.928000450134277,-33.22200012207031,1.5740000009536743,5.545000076293945,,26.284000396728516,23.56599998474121,153.67599487304688,6.681000232696533,,,269.15,246.4,,,,,
8TRA,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),5,1,23,19.006000518798828,0.6819999814033508,,,,11.781999588012695,,-5.491000175476074,4.073999881744385,5.15500020980835,5.15500020980835,0.8629999756813049,-0.42100000381469727,9.312000274658203,4.073999881744385,,736.5850219726562,-214.5590057373047,126.53500366210938,-4.340000152587891,,,,249.8,,,,,
8TRA,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),5,1,23,20.128000259399414,-4.848999977111816,,,,3.8499999046325684,,-13.423999786376953,7.27400016784668,10.03600025177002,10.03600025177002,-6.690999984741211,-3.61899995803833,2.7899999618530273,7.27400016784668,,-100.62899780273438,-28.683000564575195,137.97999572753906,-9.729000091552734,,,,279.95,,,,,
8TRA,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),5,1,23,19.749000549316406,-0.05000000074505806,,,,6.164999961853027,,-5.7230000495910645,6.379000186920166,8.121000289916992,8.121000289916992,-0.06300000101327896,3.681999921798706,4.8420000076293945,6.379000186920166,,-8966.6669921875,-107.72000122070312,127.31300354003906,-4.494999885559082,,,,,,,,,
AAC,2019,4,Fri Jan 31 2020 00:00:00 GMT+0100 (GMT+01:00),6,4,87,68.63500213623047,-2.3589999675750732,,,-30.375,-0.08100000023841858,5.499000072479248,-0.06800000369548798,-34.94300079345703,-0.06199999898672104,-0.0989999994635582,-0.007000000216066837,-0.08500000089406967,-34.904998779296875,-21.750999450683594,,-918.3599853515625,,0.28299999237060547,-24.027999877929688,4.88,3.15,,,4.8,3.945,3.7,-1.73,-0.35450819672131145
AAC,2019,3,Wed Oct 30 2019 00:00:00 GMT+0100 (GMT+01:00),6,4,87,68.39600372314453,-40.7760009765625,,,53.10900115966797,-0.10999999940395355,5.816999912261963,-0.1679999977350235,-61.08100128173828,-0.09799999743700027,-0.13699999451637268,-0.09099999815225601,-0.17599999904632568,-61.23500061035156,-43.64899826049805,,-84.29499816894531,,0.2240000069141388,-75.14800262451172,4.88,4.705,3.4,,3.98,5.7,4.53,,
AAC,2019,2,Tue Jul 30 2019 00:00:00 GMT+0200 (GMT+02:00),6,4,87,65.02799987792969,-17.724000930786133,,,-20.124000549316406,-0.14100000262260437,6.4679999351501465,-0.05400000140070915,-53.75400161743164,-0.10499999672174454,-0.14800000190734863,-0.04899999871850014,0.8679999709129333,-54.76300048828125,-38.2400016784668,,-10.506999969482422,,0.2750000059604645,-19.586999893188477,3.98,4.88,4.705,,5.7,3.715,6.59,0.8999999999999999,0.22613065326633164
AAC,2019,1,Wed May 01 2019 00:00:00 GMT+0200 (GMT+02:00),6,4,87,61.02299880981445,-27.606000900268555,,,3.7869999408721924,-0.1469999998807907,6.0980000495910645,-0.09200000017881393,-54.084999084472656,-0.09399999678134918,-0.14499999582767487,-0.07400000095367432,-0.03099999949336052,-54.895999908447266,-35.290000915527344,,-24.975000381469727,,0.2669999897480011,-34.500999450683594,5.67,3.97,4.795,3.15,3.7,4.65,6.89,-1.69,-0.2980599647266314
AAC,2018,4,Thu Jan 31 2019 00:00:00 GMT+0100 (GMT+01:00),6,4,87,68.72799682617188,-11.654999732971191,,,986.718994140625,0.06800000369548798,5.995999813079834,-0.07000000029802322,0.843999981880188,0.05000000074505806,0.004000000189989805,-0.057999998331069946,-0.12399999797344208,1.3209999799728394,10.020000457763672,,-20.14900016784668,-97.58000183105469,0.5009999871253967,-14.003000259399414,3.7,5.67,3.945,4.88,4.555,6.39,11.42,1.9699999999999998,0.5324324324324323
AAC,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),6,4,87,46.856998443603516,-143.22000122070312,,,296.5450134277344,-0.1889999955892563,6.776000022888184,-0.2720000147819519,-104.26399993896484,-0.3610000014305115,-0.19699999690055847,-0.2709999978542328,-0.28700000047683716,-99.88999938964844,-191.19400024414062,,-0.4779999852180481,,0.1889999955892563,-143.90499877929688,4.53,3.715,5.7,4.88,6.59,6.89,10.9,-0.8300000000000001,-0.18322295805739514
AAC,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),6,4,87,62.99700164794922,-57.900001525878906,,,309.7690124511719,-0.2770000100135803,7.013000011444092,-0.24300000071525574,-73.10099792480469,-0.09000000357627869,-0.29499998688697815,-0.2329999953508377,-0.23899999260902405,-74.23899841308594,-22.400999069213867,,-3.938999891281128,,0.40299999713897705,-60.180999755859375,6.59,4.53,3.715,3.98,6.89,11.62,4.09,-2.0599999999999996,-0.31259484066767823
AAC,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),6,4,87,74.1240005493164,-24.55900001525879,,,243.2010040283203,-0.2240000069141388,8.07800006866455,-0.5669999718666077,-72.36599731445312,-0.06499999761581421,-0.22699999809265137,-0.07699999958276749,0.29100000858306885,-71.29199981689453,-20.82900047302246,,-635.3510131835938,,0.3140000104904175,-180.5959930419922,6.89,6.13,4.65,5.67,11.28,11.45,7.15,-0.2999999999999998,-0.043541364296081256
AAC,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),6,4,87,83.59600067138672,-213.1230010986328,,,-18.108999252319336,-0.28700000047683716,1.36899995803833,-0.23899999260902405,-286.8139953613281,-0.2290000021457672,-0.28700000047683716,-0.21299999952316284,-0.25600001215934753,-287.2560119628906,-229.4320068359375,,-12.07800006866455,,0.10000000149011612,-238.86399841308594,11.42,6.89,6.39,3.7,11.3,4.09,7.65,-4.53,-0.3966725043782837
AAK,2019,4,Fri Jan 31 2020 00:00:00 GMT+0100 (GMT+01:00),2,1,63,28.114999771118164,8.413000106811523,12.53600025177002,8.720999717712402,5.396999835968018,1.5570000410079956,40.7400016784668,1.1820000410079956,7.539000034332275,2.9170000553131104,2.2109999656677246,2.4670000076293945,1.0679999589920044,5.308000087738037,9.944999694824219,,52.07699966430664,131.65899658203125,29.32699966430664,4.0320000648498535,181.05,153.6,,,171.1,197.9,130,-27.450000000000017,-0.15161557580778798
AAK,2019,3,Wed Oct 30 2019 00:00:00 GMT+0100 (GMT+01:00),2,1,63,27.94099998474121,1.8040000200271606,9.604999542236328,7.033999919891357,2.0239999294281006,1.5290000438690186,40.547000885009766,-1.194000005722046,7.810999870300293,2.8970000743865967,2.2190001010894775,0.5120000243186951,-0.12600000202655792,5.382999897003174,10.196999549865723,,333.0769958496094,-128.0449981689453,28.408000946044922,-4.203999996185303,168.45,192.2,160.45,,197.1,154.25,137.28,12.600000000000023,0.07479964381122009
AAK,2019,2,Tue Jul 30 2019 00:00:00 GMT+0200 (GMT+02:00),2,1,63,28.006999969482422,5.8420000076293945,19.142000198364258,14.097000122070312,0.2150000035762787,1.4229999780654907,37.571998596191406,0.5040000081062317,7.416999816894531,2.7119998931884766,2.0420000553131104,1.6080000400543213,-0.2759999930858612,5.169000148773193,9.85099983215332,,68.62699890136719,282.0150146484375,27.525999069213867,1.8329999446868896,197.1,168.45,192.2,,154.25,131.48,142.7,-28.650000000000006,-0.14535768645357688
AAK,2019,1,Wed May 01 2019 00:00:00 GMT+0200 (GMT+02:00),2,1,63,26.84600067138672,5.572999954223633,9.236000061035156,8.696000099182129,5.869999885559082,1.3519999980926514,38.09199905395508,0.38600000739097595,7.072000026702881,2.625,1.9709999561309814,1.5529999732971191,0.21299999952316284,4.85099983215332,9.420000076293945,,75.12699890136719,349.989013671875,27.86400032043457,1.3860000371932983,157.25,202,173,153.6,130.56,137,128,39.849999999999994,0.25341812400635927
AAK,2018,4,Thu Jan 31 2019 00:00:00 GMT+0100 (GMT+01:00),2,1,63,26.274999618530273,8.017000198364258,,9.553999900817871,6.261000156402588,1.3830000162124634,35.108001708984375,1.2059999704360962,7.309000015258789,2.578000068664551,2.0339999198913574,2.2309999465942383,0.03500000014901161,4.9720001220703125,9.262999534606934,,45.93600082397461,114.69999694824219,27.825000762939453,4.334000110626221,130,157.25,197.9,181.05,138,142.6,122.1667,27.25,0.20961538461538462
AAK,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),2,1,63,25.562999725341797,7.416999816894531,16.06599998474121,10.737000465393066,7.4029998779296875,1.3949999809265137,34.4379997253418,1.4390000104904175,7.445000171661377,2.617000102996826,2.072999954223633,2.065000057220459,-0.5080000162124634,5.011000156402588,9.39799976348877,,30.3439998626709,96.9800033569336,27.844999313354492,5.165999889373779,137.28,131.48,154.25,168.45,142.7,129.1667,113.8333,-7.280000000000001,-0.05303030303030304
AAK,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),2,1,63,24.867000579833984,5.682000160217285,14.77299976348877,11.001999855041504,4.9710001945495605,1.194000005722046,33.70899963378906,0.875,6.514999866485596,2.3450000286102295,1.7890000343322754,1.5609999895095825,0.7490000128746033,4.3480000495910645,8.538000106811523,,43.93899917602539,136.4759979248047,27.465999603271484,3.186000108718872,142.7,137.28,131.48,197.1,129.1667,122.5833,99.5,-5.4199999999999875,-0.03798177995795366
AAK,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),2,1,63,24.783000946044922,-5.929999828338623,14.598999977111816,6.729000091552734,-0.3880000114440918,1.2369999885559082,33.058998107910156,-2.072999954223633,6.888000011444092,2.3450000286102295,1.812999963760376,-1.5609999895095825,0.6859999895095825,4.702000141143799,8.90999984741211,,-32.827999114990234,-59.694000244140625,26.31999969482422,-7.876999855041504,128,144.3,137,157.25,120.75,113.0833,105.5833,14.699999999999989,0.11484374999999991
AAK,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),2,1,63,24.608999252319336,12.70300006866455,24.027999877929688,4.666999816894531,4.301000118255615,1.3830000162124634,30.20599937438965,2.178999900817871,7.089000225067139,2.3529999256134033,1.8559999465942383,3.3259999752044678,-0.2800000011920929,5.2829999923706055,8.986000061035156,,34.479000091552734,63.46900177001953,26.18600082397461,8.322999954223633,122.1667,128,142.6,130,112.8333,99.5,96.75,5.833299999999994,0.04774869092805154
AAP B,2020,1,Sat Aug 31 2019 00:00:00 GMT+0200 (GMT+02:00),5,4,27,6.7230000495910645,-339.97601318359375,,,-22.54800033569336,-0.5730000138282776,9.161999702453613,-0.6370000243186951,-386.375,-0.38499999046325684,-0.5649999976158142,-0.4970000088214874,-0.6380000114440918,-391.8970031738281,-263.44500732421875,,-28.054000854492188,,0.1459999978542328,-435.35400390625,,20.5,17.5,,23.5,28.6,48.6,20.5,Infinity
AAP B,2019,4,Thu May 30 2019 00:00:00 GMT+0200 (GMT+02:00),5,4,27,49.900001525878906,-101.58899688720703,,,91.91000366210938,-0.32199999690055847,11.435999870300293,-0.8610000014305115,-48.595001220703125,-0.28299999237060547,-0.30799999833106995,-0.6439999938011169,3.053999900817871,-53.095001220703125,-44.630001068115234,,-33.590999603271484,,0.6340000033378601,-135.71400451660156,23.5,19.9,,,28.6,33.85,39.55,-23.5,-1
AAP B,2019,3,Sun Mar 03 2019 00:00:00 GMT+0100 (GMT+01:00),5,4,27,22.000999450683594,-135.9040069580078,,,-29.625,-0.4779999852180481,7.947999954223633,-1.0069999694824219,-133.31300354003906,-0.45399999618530273,-0.47999998927116394,-0.48899999260902405,-0.17800000309944153,-136.41000366210938,-126.04900360107422,,-105.80500030517578,,0.36000001430511475,-279.6960144042969,28.6,23,22.4,17.5,33.95,47.95,47.45,-5.100000000000001,-0.17832167832167836
AAP B,2019,2,Sat Dec 01 2018 00:00:00 GMT+0100 (GMT+01:00),5,4,27,56.69599914550781,-176.10299682617188,,,-19.365999221801758,-0.47200000286102295,9.006999969482422,-0.8209999799728394,-176.34300231933594,-0.4690000116825104,-0.4779999852180481,-0.47699999809265137,-0.2370000034570694,-176.34300231933594,-173.13600158691406,,-71.99500274658203,,0.2709999978542328,-302.8869934082031,33.95,29.7,23,20.5,47.95,38.8,60.5,-5.350000000000001,-0.15758468335787926
AAP B,2019,1,Fri Aug 31 2018 00:00:00 GMT+0200 (GMT+02:00),5,4,27,-0.09300000220537186,-305.95098876953125,,,-49.69599914550781,-0.4519999921321869,8.232999801635742,-0.9350000023841858,-190.70199584960938,-0.4440000057220459,-0.4519999921321869,-0.7250000238418579,0.3330000042915344,-190.7949981689453,-187.49400329589844,,-29.05299949645996,,0.2370000034570694,-394.8399963378906,48.6,33.95,28.6,,39,47.45,85.75,-14.649999999999999,-0.301440329218107
AAP B,2018,4,Wed May 30 2018 00:00:00 GMT+0200 (GMT+02:00),5,4,27,12.970000267028809,-113.70800018310547,,,-36.814998626708984,-0.43700000643730164,6.548999786376953,-0.7480000257492065,-111.10800170898438,-0.34599998593330383,-0.38100001215934753,-0.38999998569488525,-0.5090000033378601,-111.30000305175781,-100.99500274658203,,-91.78399658203125,,0.34299999475479126,-218.07400512695312,39.55,48.85,33.85,23.5,47.4,56.75,54.5,9.050000000000004,0.2288242730720608
AAP B,2018,3,Sat Mar 03 2018 00:00:00 GMT+0100 (GMT+01:00),5,4,27,-6.599999904632568,28.472999572753906,,,39.47999954223633,-0.2370000034570694,7.985000133514404,-0.503000020980835,-92.68800354003906,-0.460999995470047,-0.5009999871253967,0.15399999916553497,0.014999999664723873,-43.808998107910156,-85.20800018310547,,426.489990234375,,0.5410000085830688,-92.95999908447266,47.45,38.5,47.95,28.6,64.5,84.5,42.6,-7.900000000000006,-0.16649104320337207
AAP B,2018,2,Fri Dec 01 2017 00:00:00 GMT+0100 (GMT+01:00),5,4,27,12.383000373840332,-196.44400024414062,100.64900207519531,100.64099884033203,-10.399999618530273,2.625,6.458000183105469,-1.3380000591278076,749.176025390625,2.6530001163482666,2.625,-0.6880000233650208,-0.09200000017881393,749.1430053710938,757.2579956054688,,-94.40399932861328,-196.16400146484375,0.3499999940395355,-381.8949890136719,60.5,49.4,38.8,33.95,87.25,54,46,-13.049999999999997,-0.21570247933884293
AAP B,2018,1,Thu Aug 31 2017 00:00:00 GMT+0200 (GMT+02:00),5,4,27,3.296999931335449,-53.040000915527344,,,121.78399658203125,-0.43299999833106995,3.8329999446868896,-0.7519999742507935,-89.33599853515625,-0.40400001406669617,-0.43299999833106995,-0.25699999928474426,-0.7519999742507935,-89.38300323486328,-83.44200134277344,,-192.68099975585938,,0.48399999737739563,-155.23899841308594,85.75,60.5,47.45,48.6,53.75,42.6,43.3,-25.25,-0.2944606413994169
ABB,2019,4,Fri Jan 31 2020 00:00:00 GMT+0100 (GMT+01:00),5,1,23,31.225000381469727,27.03700065612793,9.456000328063965,151.56900024414062,2.0409998893737793,1.371999979019165,57.097999572753906,6.98199987411499,9.168000221252441,3.7739999294281006,2.734999895095825,8.067000389099121,4.073999881744385,4.5980000495910645,12.64900016784668,,13.447999954223633,19.64900016784668,29.836999893188477,23.400999069213867,224.8,177.15,,,202,182.35,172.25,-47.650000000000006,-0.21196619217081852
ABB,2019,3,Wed Oct 30 2019 00:00:00 GMT+0100 (GMT+01:00),5,1,23,31.775999069213867,9.720999717712402,-14.166999816894531,-36.45399856567383,-25.54800033569336,2.1740000247955322,55.832000732421875,2.6089999675750732,8.371999740600586,3.427999973297119,2.436000108718872,2.828000068664551,0.28299999237060547,7.4720001220703125,11.781999588012695,,7.761000156402588,83.33300018310547,29.0939998626709,8.967000007629395,204.6,226.2,187.5,,179.6,196.2,180.35,20.200000000000017,0.09872922776148592
ABB,2019,2,Tue Jul 30 2019 00:00:00 GMT+0200 (GMT+02:00),5,1,23,32.07400131225586,,-90.53299713134766,-87.21399688720703,-19.32699966430664,0.27000001072883606,54.45600128173828,-0.7260000109672546,1.715000033378601,1.5700000524520874,0.5189999938011169,,-0.9369999766349792,0.8920000195503235,5.188000202178955,,,-37.20000076293945,30.27199935913086,-2.3989999294281006,179.6,204.6,226.2,,196.2,173.3,200.9,25,0.13919821826280623
ABB,2019,1,Wed May 01 2019 00:00:00 GMT+0200 (GMT+02:00),5,1,23,32.262001037597656,-3.739000082015991,-7.2789998054504395,-34.077999114990234,-20.632999420166016,2.257999897003174,61.18899917602539,-2.490999937057495,8.616999626159668,3.4660000801086426,2.490999937057495,-1.0809999704360962,-3.000999927520752,7.814000129699707,11.991000175476074,,-130.468994140625,-90.6760025024414,28.90399932861328,-8.616999626159668,195.5,181.8,202.7,177.15,174.3,183.8,209.8,-15.900000000000006,-0.08132992327365732
